Vienna,DATE,Y2013,RA2013,14DA2013,Y2014,RA2014,14DA2014,Y2015,RA2015,14DA2015,Y2016,RA2016,14DA2016,Y2017,RA2017,14DA2017,Y2018,RA2018,14DA2018,Y2019,RA2019,14DA2019,Y2020,RA2020,14DA2020,Y2021,RA2021,14DA2021,Y2022,RA2022,14DA2022,Y2023,RA2023,14DA2023
11082099999,8/13/13,NaN,0.078333333,0.078333333,0.14,0.114285714,0.057142857,0,0,0.07,0,0.14,0.081428571,0,0.247142857,0.179285714,0,0.025714286,0.015,0.31,0.077142857,0.060769231,0,0.0325,0.020714286,0,0.051428571,0.037272727,0,0,0.022857143,0,0.031666667,0.017272727
11082099999,8/14/13,0,0,0.078333333,0.19,0.114285714,0.058571429,0,0.001428571,0.099285714,0,0.072857143,0.075714286,0,0.247142857,0.162857143,0,0.025714286,0.015,0.08,0.077142857,0.062307692,0,0.0325,0.020714286,0,0.033333333,0.034166667,0,0,0.025714286,0,0.005,0.015833333
11082099999,8/15/13,0,0,0.078333333,0.08,0.114285714,0.103571429,0,0.114285714,0.1,0,0,0.148571429,0,0.174285714,0.154285714,0.04,0.022857143,0.012857143,0,0.077142857,0.043846154,0.08,0.035,0.020714286,0.08,0.024,0.034166667,0,0,0.022857143,NaN,0,0.014615385
11082099999,8/16/13,0,0,0.078333333,0.31,0.102857143,0.103571429,0,0.14,0.105714286,0,0,0.162857143,0,0,0.154285714,0,0.005714286,0.012857143,0.03,0.07,0.043846154,0.02,0.03625,0.020714286,0.04,0.024,0.030833333,0,0,0.017142857,0,0,0.014615385
11082099999,8/17/13,0,0.012857143,0,0,0.082857143,0.13,0.01,0.14,0.105714286,0,0.011428571,0.129285714,0,0.05,0.154285714,0,0.005714286,0.012857143,0,0.02,0.0475,0.16,0.03625,0.035,NaN,0.024,0.076666667,0,0.005714286,0.039285714,0,0,0.002307692
11082099999,8/18/13,0,0.012857143,0,0,0.058571429,0.136428571,0.79,0.198571429,0.105714286,0,0.011428571,0.092857143,0,0.061428571,0.117857143,0,0.005714286,0.012142857,0,0.01,0.073333333,0,0.03625,0.035,NaN,0.024,0.075,0,0.011428571,0.039285714,0,0,0
11082099999,8/19/13,0,0.012857143,0,0,0.137142857,0.130714286,0.18,0.2,0.105714286,0,0.157142857,0.092857143,0,0.061428571,0.030714286,0,0,0.006428571,NaN,0.01,0.063333333,0.02,0.02625,0.035,0,0.008,0.075,0,0.011428571,0.039285714,0,0,0
11082099999,8/20/13,0.09,0.012857143,0.012857143,0,0.092857143,0.123571429,0,0.211428571,0.105714286,0.08,0.185714286,0.092857143,0.35,0.061428571,0.030714286,0,0,0.034285714,0.01,0.005,0.0375,0.01,0.04875,0.035,0,0.002,0.091666667,0.04,0.034285714,0.039285714,0,0,0
11082099999,8/21/13,0,0.08,0.012857143,0.02,0.145714286,0.110714286,0.41,0.21,0.105714286,0,0.185714286,0.092857143,0.08,0.061428571,0.030714286,0,0,0.034285714,0.02,0.006,0.030833333,0,0.02875,0.035,0,0.12,0.095,0.04,0.078571429,0.039285714,0,0,0
11082099999,8/22/13,0,0.114285714,0.012857143,0.63,0.158571429,0.105,0.01,0.097142857,0.105714286,1.02,0.185714286,0.092857143,0,0.061428571,0.030714286,0,0.001428571,0.031428571,0,0.068,0.033636364,0,0.02875,0.029285714,0,0.111428571,0.091666667,0,0.078571429,0.078571429,0,0,0
11082099999,8/23/13,0,0.128571429,0.012857143,0,0.158571429,0.082857143,0.08,0.071428571,0.105714286,0.2,0.185714286,0.092857143,0,0.061428571,0.030714286,0,0.007142857,0.031428571,0,0.056666667,0.041818182,0,0.02625,0.03,0.01,0.111428571,0.091666667,0.16,0.078571429,0.078571429,0,0,0
11082099999,8/24/13,0.47,0.117142857,0.08,0.37,0.164285714,0.102857143,0,0.071428571,0.105,0,0.174285714,0.092857143,0,0.011428571,0.030714286,0,0.062857143,0.042857143,NaN,0.055,0.041818182,0.2,0.025,0.043571429,0.71,0.14,0.1,0.31,0.072857143,0.078571429,0,0,0
11082099999,8/25/13,0.24,0.19,0.114285714,0.09,0.162857143,0.126428571,0,0.012857143,0.048571429,0,0.174285714,0.092857143,0,0,0.030714286,0.01,0.062857143,0.046153846,0.31,0.051666667,0.046,0,0.025,0.043571429,0.06,0.145714286,0.094285714,0,0.067142857,0.084285714,0,0,0
11082099999,8/26/13,0.1,0.191428571,0.128571429,0,0.072857143,0.136153846,0,0.011428571,0.038461538,0,0.028571429,0.1,0,0,0.033076923,0.04,0.062857143,0.05,0,0.062,0.046,0,0.02875,0.045384615,0,0.151428571,0.101538462,0,0.145714286,0.090769231,NaN,0,0
11082099999,8/27/13,0.01,0.191428571,0.117142857,0.04,0.072857143,0.1475,0,0,0.041666667,0,0,0.101666667,0,0,0.006666667,0.39,0.062857143,0.054545455,0,0.086,0.05,0,0.0725,0.048333333,0.2,0.155714286,0.11,0,0.122857143,0.095,NaN,0,0
11082099999,8/28/13,0.51,0.124285714,0.19,0.01,0.06,0.159090909,0,0,0.008181818,0,0,0.110909091,0,0,0,0,0.085714286,0.06,0,0.071666667,0.05375,0,0.0475,0.052727273,0.04,0.082857143,0.12,0,0.078571429,0.1,0,0,0
11082099999,8/29/13,0.01,0.105,0.191428571,0,0.094285714,0.112,0,0,0.008,0,0,0.02,0,0,0,0,0.098333333,0.066666667,NaN,0.024,0.061428571,0,0.054285714,0.058,0.04,0.077142857,0.132,0.55,0.09,0.11,NaN,0,0
11082099999,8/30/13,0,0.106,0.191428571,0,0.11,0.124444444,0,0,0,0,0,0,0,0,0,0,0.11,0.075,0.12,0.03,0.071666667,0.03,0.063333333,0.064444444,0.04,0.09,0.145555556,0,0.105,0.104444444,NaN,0,0
11082099999,8/31/13,0,0.13,0.124285714,0.28,0.124,0.09375,0,0,0,0,0,0,0,0,0,0.16,0.04,0.085714286,0,0.04,0.071666667,0.35,0.076,0.0475,0.2,0.068,0.075,0,0.126,0.07875,NaN,0,0
NaN,NaN,NaN,NaN,NaN,0.33,0.1525,0.094285714,0,0,0,0,0,0,0,0,0,NaN,0.053333333,0.098333333,NaN,0.06,0.024,0,0.095,0.054285714,0.02,0.075,0.077142857,0.08,0.1575,0.09,NaN,NaN,0
